name,address,lat,lng,type,planning_area,area_estimate_sqm,surface_type,current_use,land_owner,likely_permission_required_from,accessibility,residential_proximity,ura_space_link,onemap_link,suitability_score,reasons,recommendation
SERANGOON PARK,18 JALAN RIANG SERANGOON PARK SINGAPORE 358989,1.34762177694248,103.867199250277,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34762177694248&lng=103.867199250277,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,60 JALAN RIANG SERANGOON PARK SINGAPORE 359025,1.34677698609726,103.866093236354,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34677698609726&lng=103.866093236354,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,60 JALAN SUKACHITA SERANGOON PARK SINGAPORE 358936,1.34703475549453,103.865595934776,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34703475549453&lng=103.865595934776,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,6 JALAN RIANG SERANGOON PARK SINGAPORE 358970,1.34788716329296,103.867517803577,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34788716329296&lng=103.867517803577,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,65 JALAN GIRANG SERANGOON PARK SINGAPORE 359234,1.34773449228935,103.866178795037,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34773449228935&lng=103.866178795037,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,61 JALAN RIANG SERANGOON PARK SINGAPORE 359026,1.34649504617831,103.866256097544,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34649504617831&lng=103.866256097544,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,68 JALAN RIANG SERANGOON PARK SINGAPORE 359033,1.34661732346541,103.865911528361,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34661732346541&lng=103.865911528361,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
SERANGOON PARK,62 JALAN RIANG SERANGOON PARK SINGAPORE 359027,1.34674387111305,103.866043837636,park_open_space,Serangoon,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34674387111305&lng=103.866043837636,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
YONG AN PARK,331 RIVER VALLEY ROAD YONG AN PARK SINGAPORE 238363,1.29471787222773,103.83420206342,park_open_space,Singapore River,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29471787222773&lng=103.83420206342,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES BOULEVARD PARK,TAMPINES BOULEVARD PARK,1.36374223463968,103.94073212363,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36374223463968&lng=103.94073212363,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES CENTRAL PARK,TAMPINES CENTRAL PARK,1.35380821404386,103.937140884979,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.35380821404386&lng=103.937140884979,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES GREEN FOREST PARK,TAMPINES GREEN FOREST PARK,1.35232612717366,103.929573360655,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.35232612717366&lng=103.929573360655,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES LEISURE PARK,TAMPINES LEISURE PARK,1.35696992382834,103.962363155176,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.35696992382834&lng=103.962363155176,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES PARK,TAMPINES PARK,1.34960486872034,103.942714555345,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.34960486872034&lng=103.942714555345,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES PARK CONNECTOR,TAMPINES PARK CONNECTOR,1.35715064932214,103.930111164509,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.35715064932214&lng=103.930111164509,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES WAFER FAB PARK,TAMPINES WAFER FAB PARK,1.37538191091217,103.926379423612,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37538191091217&lng=103.926379423612,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES WAFER FAB PARK,16 TAMPINES INDUSTRIAL CRESCENT TAMPINES WAFER FAB PARK SINGAPORE 528604,1.37426333487571,103.930541365426,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37426333487571&lng=103.930541365426,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES WAFER FAB PARK,6 TAMPINES INDUSTRIAL AVENUE 5 TAMPINES WAFER FAB PARK SINGAPORE 528760,1.37319042342606,103.929199558488,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.37319042342606&lng=103.929199558488,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TAMPINES-LOYANG PARK CONNECTOR,TAMPINES-LOYANG PARK CONNECTOR,1.36108514685759,103.961783137402,park_open_space,Tampines,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.36108514685759&lng=103.961783137402,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,3B RIDLEY PARK TANGLIN PARK SINGAPORE 248473,1.29927195674912,103.816060842281,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29927195674912&lng=103.816060842281,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,5C RIDLEY PARK TANGLIN PARK SINGAPORE 248479,1.29985479717124,103.815237976794,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29985479717124&lng=103.815237976794,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,3C RIDLEY PARK TANGLIN PARK SINGAPORE 248474,1.29936038617921,103.81646201986,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29936038617921&lng=103.81646201986,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,3A RIDLEY PARK TANGLIN PARK SINGAPORE 248472,1.29922097506216,103.815510478659,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29922097506216&lng=103.815510478659,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,1B RIDLEY PARK TANGLIN PARK SINGAPORE 248468,1.30018314887803,103.81702998846,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30018314887803&lng=103.81702998846,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,1A RIDLEY PARK TANGLIN PARK SINGAPORE 248467,1.30024352129715,103.816582485667,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30024352129715&lng=103.816582485667,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,1C RIDLEY PARK TANGLIN PARK SINGAPORE 248469,1.29970472485939,103.816974794386,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29970472485939&lng=103.816974794386,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,5 RIDLEY PARK TANGLIN PARK SINGAPORE 248476,1.29983393454128,103.816649840459,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29983393454128&lng=103.816649840459,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,3 RIDLEY PARK TANGLIN PARK SINGAPORE 248471,1.29918689878263,103.816819526004,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.29918689878263&lng=103.816819526004,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TANGLIN PARK,1 RIDLEY PARK TANGLIN PARK SINGAPORE 248466,1.30029013610626,103.816057618756,park_open_space,Tanglin,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.30029013610626&lng=103.816057618756,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TOA PAYOH INDUSTRIAL PARK,TOA PAYOH INDUSTRIAL PARK,1.33566425830672,103.860858977731,park_open_space,Toa Payoh,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33566425830672&lng=103.860858977731,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TOA PAYOH INDUSTRIAL PARK,1002 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319074,1.334943636366,103.861041557556,park_open_space,Toa Payoh,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.334943636366&lng=103.861041557556,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TOA PAYOH INDUSTRIAL PARK,1003 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319075,1.33450403610714,103.860310210049,park_open_space,Toa Payoh,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33450403610714&lng=103.860310210049,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
TOA PAYOH INDUSTRIAL PARK,1 TOA PAYOH INDUSTRIAL PARK TOA PAYOH INDUSTRIAL PARK SINGAPORE 319053,1.33546715642349,103.860465271202,park_open_space,Toa Payoh,300,grass field,open recreational space,NParks,NParks,public access,Unknown,https://www.ura.gov.sg/maps/,https://www.onemap.gov.sg/main/v2/?lat=1.33546715642349&lng=103.860465271202,65,"['Sufficient area (300 sqm)', 'Grass surface (may need modification)', 'Good accessibility', 'Residential proximity: Unknown', 'Current use: open recreational space']",Medium
